run_id,accuracy,best_mae,timestamp,arena_name,gladiator_name,architecture,problem_type,loss_function_name,hidden_activation_name,output_activation_name,weight_initializer_name,normalization_scheme,seed,learning_rate,epoch_count,convergence_condition,runtime_seconds,final_error
4719,99.99998875696748,0.027226231001974705,2025-06-02T00:59:37.962926,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy,Tanh,Sigmoid,Uniform Random,WIP,599059,0.1,100,Did Not Converge,0.946694,0.027226231001974705
4720,99.99998189520807,0.04384273075266842,2025-06-02T00:59:42.482215,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy,Tanh,Sigmoid,Xavier (Glorot),WIP,599059,0.1,100,Did Not Converge,0.971277,0.04384273075266842
4721,0.0031557959033645666,242153.27813866688,2025-06-02T00:59:47.811222,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,LeakyReLU,None,He (Kaiming),WIP,599059,1e-09,100,Did Not Converge,1.00873,242153.27813866688
4722,-2.064063508578958e+16,4.998355186776175e+19,2025-06-02T00:59:50.243312,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,LeakyReLU,None,Large Random,WIP,599059,1e-06,1,Gradient Explosion,0.005169,4.998355186776175e+19
4723,0.06628805905591895,242000.3964692464,2025-06-02T00:59:55.076556,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,LeakyReLU,None,Xavier Kill ReLU,WIP,599059,1e-07,100,Did Not Converge,1.22502,242000.3964692464
4724,-2.4405231197184653e+21,241009.61632938936,2025-06-02T00:59:59.415295,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,LeakyReLU,None,LeCun,WIP,599059,1e-08,24,Gradient Explosion,0.294256,5.909993245455056e+24
4725,0.01353668781012285,242128.13967529603,2025-06-02T01:00:05.201043,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,LeakyReLU,None,Normal Random,WIP,599059,1e-09,100,Did Not Converge,1.244249,242128.13967529603
4726,-5.233990772216317e+16,241447.38232049468,2025-06-02T01:00:10.191817,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,LeakyReLU,None,Small Random,WIP,599059,1e-08,97,Gradient Explosion,1.179482,1.2674680219436291e+20
4727,0.00182155114446525,242156.50915805332,2025-06-02T01:00:15.627298,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,LeakyReLU,None,Uniform Random,WIP,599059,1e-09,100,Did Not Converge,1.012748,242156.50915805332
4728,0.027259905362808645,242094.9074053835,2025-06-02T01:00:21.112781,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,LeakyReLU,None,Xavier (Glorot),WIP,599059,1e-09,100,Did Not Converge,1.166407,242094.9074053835
4729,-2.2227457618502203e+18,105364.90632718703,2025-06-02T01:00:25.569590,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,None,None,He (Kaiming),WIP,599059,1e-09,87,Gradient Explosion,0.590835,5.382621591560274e+21
4730,-1906869264.277202,2707917034533.5737,2025-06-02T01:00:30.805250,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,None,None,Large Random,WIP,599059,1.0000000000000005e-14,100,Did Not Converge,0.951501,4617692400366.803
4731,-2.091369338381922e+16,121949.04357954841,2025-06-02T01:00:35.298051,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,None,None,Xavier Kill ReLU,WIP,599059,1e-09,86,Gradient Explosion,0.612159,5.064479235507039e+19
4732,0.10996482883438574,241894.6284016184,2025-06-02T01:00:40.023374,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,None,None,LeCun,WIP,599059,1e-09,100,Did Not Converge,0.868376,241894.6284016184
4733,-1.7386087886580288e+22,118541.88187107815,2025-06-02T01:00:44.329439,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,None,None,Normal Random,WIP,599059,1e-09,64,Gradient Explosion,0.471352,4.21023104204113e+25
4734,-2.7993574622997124e+16,241453.45205250668,2025-06-02T01:00:48.655783,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,None,None,Small Random,WIP,599059,1e-08,83,Gradient Explosion,0.808575,6.778949791597988e+19
4735,0.011466947183980114,242133.15177824296,2025-06-02T01:00:53.180856,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,None,None,Uniform Random,WIP,599059,1e-09,100,Did Not Converge,0.848161,242133.15177824296
4736,-2.2597870523450024e+16,5.472321121492371e+19,2025-06-02T01:00:55.362331,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,None,None,Xavier (Glorot),WIP,599059,1e-06,1,Gradient Explosion,0.007937,5.472321121492371e+19
4737,0.0030672931473518794,242153.4924577553,2025-06-02T01:01:00.527946,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,He (Kaiming),WIP,599059,1e-09,100,Did Not Converge,1.040622,242153.4924577553
4738,-2.035177246849554e+16,4.928403949548429e+19,2025-06-02T01:01:02.553755,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,Large Random,WIP,599059,1e-06,1,Gradient Explosion,0.005063,4.928403949548429e+19
4739,-98.41712356094881,119209.43766549346,2025-06-02T01:01:07.089308,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,Xavier Kill ReLU,WIP,599059,0.001,100,Did Not Converge,1.023241,480488.7323350179
4740,-8.678013858101667e+19,241266.1043971729,2025-06-02T01:01:11.814545,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,LeCun,WIP,599059,1e-08,24,Gradient Explosion,0.517327,2.1014758217599922e+23
4741,0.012566811020930935,242130.48833785398,2025-06-02T01:01:20.134664,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,Normal Random,WIP,599059,1e-09,100,Did Not Converge,1.145823,242130.48833785398
4742,-1.9182874567179115e+30,241450.47736816516,2025-06-02T01:01:26.565544,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,Small Random,WIP,599059,1e-08,97,Gradient Explosion,1.307935,4.6453425580954287e+33
4743,0.001832200889362312,242156.48336853308,2025-06-02T01:01:34.800708,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,Uniform Random,WIP,599059,1e-09,100,Did Not Converge,2.375076,242156.48336853308
4744,0.027781107232316415,242093.64525813996,2025-06-02T01:01:45.163823,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,ReLU,None,Xavier (Glorot),WIP,599059,1e-09,100,Did Not Converge,1.939492,242093.64525813996
4745,-396.7899628834838,119125.28286162119,2025-06-02T01:01:51.636733,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,He (Kaiming),WIP,599059,0.001,100,Did Not Converge,1.224598,1203031.1457938375
4746,-400.6428334672704,119125.2828616212,2025-06-02T01:01:57.501123,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,Large Random,WIP,599059,0.001,100,Did Not Converge,1.258659,1212361.29265531
4747,-98.41712362837127,119209.43766549347,2025-06-02T01:02:03.168396,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,Xavier Kill ReLU,WIP,599059,0.001,100,Did Not Converge,1.000069,480488.73249828874
4748,-396.78263423725195,119125.28286162119,2025-06-02T01:02:09.366603,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,LeCun,WIP,599059,0.001,100,Did Not Converge,1.193604,1203013.398676681
4749,-396.79474120231805,119125.28286162119,2025-06-02T01:02:15.300262,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,Normal Random,WIP,599059,0.001,100,Did Not Converge,1.233795,1203042.7170146988
4750,37.957816339957105,119251.5150674296,2025-06-02T01:02:21.005033,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,Small Random,WIP,599059,9.999999999999999e-05,100,Did Not Converge,0.985633,150241.92289005392
4751,47.54150904384309,119259.93054770153,2025-06-02T01:02:26.973885,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,Uniform Random,WIP,599059,9.999999999999999e-05,100,Did Not Converge,1.251777,127033.9644450559
4752,47.54115311535445,119259.93054888508,2025-06-02T01:02:32.885317,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Sigmoid,None,Xavier (Glorot),WIP,599059,9.999999999999999e-05,100,Did Not Converge,1.268615,127034.8263647594
4753,37.95319340160922,119251.5150674296,2025-06-02T01:02:38.854798,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,He (Kaiming),WIP,599059,9.999999999999999e-05,100,Did Not Converge,1.227958,150253.1178400994
4754,29.093143281094157,119251.51506742959,2025-06-02T01:02:45.078643,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,Large Random,WIP,599059,9.999999999999999e-05,100,Did Not Converge,1.239682,171708.6967459357
4755,37.93288182295264,119251.51506742959,2025-06-02T01:02:51.257005,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,Xavier Kill ReLU,WIP,599059,9.999999999999999e-05,100,Did Not Converge,1.300103,150302.3045458901
4756,37.98262825551926,119251.51506742959,2025-06-02T01:02:57.416545,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,LeCun,WIP,599059,9.999999999999999e-05,100,Did Not Converge,1.022369,150181.83812699866
4757,37.95149259633944,119251.51506742959,2025-06-02T01:03:03.665103,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,Normal Random,WIP,599059,9.999999999999999e-05,100,Did Not Converge,1.259357,150257.23652579225
4758,38.002258003508615,119251.5150674296,2025-06-02T01:03:09.834389,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,Small Random,WIP,599059,9.999999999999999e-05,100,Did Not Converge,1.290334,150134.30254862623
4759,37.97943530580753,119251.51506742959,2025-06-02T01:03:15.781727,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,Uniform Random,WIP,599059,9.999999999999999e-05,100,Did Not Converge,1.07617,150189.57020340348
4760,37.97250381261185,119251.51506742959,2025-06-02T01:03:22.329639,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Binary Cross-Entropy with Logits,Tanh,None,Xavier (Glorot),WIP,599059,9.999999999999999e-05,100,Did Not Converge,1.287675,150206.35557111274
4761,95.92216375109032,9874.925786365064,2025-06-02T01:03:29.025119,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,He (Kaiming),WIP,599059,1e-08,100,Did Not Converge,1.53909,9874.925786365064
4762,-8.299879748227506e+16,2.0099065177375746e+20,2025-06-02T01:03:33.994287,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,Large Random,WIP,599059,1.0000000000000003e-11,1,Gradient Explosion,0.006121,2.0099065177375746e+20
4763,0.0660391592421039,242000.999207326,2025-06-02T01:03:40.070898,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,Xavier Kill ReLU,WIP,599059,1e-07,100,Did Not Converge,1.50746,242000.999207326
4764,94.87297460638085,12415.651874283887,2025-06-02T01:03:46.423206,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,LeCun,WIP,599059,1e-08,100,Did Not Converge,1.280791,12415.651874283887
4765,95.92530635720397,9861.087898324016,2025-06-02T01:03:52.613367,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,Normal Random,WIP,599059,1e-07,100,Did Not Converge,1.632216,9867.315622480648
4766,95.44182129915532,10883.62122768544,2025-06-02T01:03:58.652319,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,Small Random,WIP,599059,1e-07,100,Did Not Converge,1.375224,11038.127488288992
4767,95.04078144285378,12009.289294850245,2025-06-02T01:04:05.281157,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,Uniform Random,WIP,599059,1e-08,100,Did Not Converge,1.517157,12009.289294850245
4768,95.53675380893314,10808.238049001171,2025-06-02T01:04:11.693551,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,LeakyReLU,None,Xavier (Glorot),WIP,599059,1e-08,100,Did Not Converge,1.53374,10808.238049001171
4769,94.20105409302901,14042.780772718634,2025-06-02T01:04:17.484876,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,He (Kaiming),WIP,599059,1e-08,100,Did Not Converge,0.92395,14042.780772718634
4770,-1.94643405867448e+18,4.713502628410609e+21,2025-06-02T01:04:22.918400,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,Large Random,WIP,599059,1.0000000000000004e-13,1,Gradient Explosion,0.007986,4.713502628410609e+21
4771,94.19868990168612,14048.505920230864,2025-06-02T01:04:28.628408,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,Xavier Kill ReLU,WIP,599059,1e-08,100,Did Not Converge,1.120431,14048.505920230864
4772,94.2018360540379,14040.887168743586,2025-06-02T01:04:34.583966,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,LeCun,WIP,599059,1e-08,100,Did Not Converge,1.191913,14040.887168743586
4773,94.19923978979247,14047.174306132221,2025-06-02T01:04:40.232641,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,Normal Random,WIP,599059,1e-08,100,Did Not Converge,1.128936,14047.174306132221
4774,94.15004656505225,14142.252991382466,2025-06-02T01:04:45.944995,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,Small Random,WIP,599059,1e-08,100,Did Not Converge,0.862939,14166.301071860424
4775,94.19646768640682,14053.887257201051,2025-06-02T01:04:51.859576,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,Uniform Random,WIP,599059,1e-08,100,Did Not Converge,1.142065,14053.887257201051
4776,94.19928522286459,14047.0642849867,2025-06-02T01:04:57.772804,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,None,None,Xavier (Glorot),WIP,599059,1e-08,100,Did Not Converge,0.942964,14047.0642849867
4777,95.87824439897592,9981.281293610098,2025-06-02T01:05:06.779357,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,He (Kaiming),WIP,599059,1e-08,100,Did Not Converge,1.221509,9981.281293610098
4778,32.63557985714155,163130.29973435233,2025-06-02T01:05:14.261719,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,Large Random,WIP,599059,1.0000000000000004e-13,100,Did Not Converge,1.375958,163130.29973435233
4779,50.21795011148824,119364.84397591064,2025-06-02T01:05:20.683724,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,Xavier Kill ReLU,WIP,599059,0.01,100,Did Not Converge,1.421545,120552.67012588303
4780,2.9320271879290205,235060.6962230016,2025-06-02T01:05:28.130662,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,LeCun,WIP,599059,9.999999999999999e-06,100,Did Not Converge,1.169331,235060.6962230016
4781,49.481703728391025,122335.57114244754,2025-06-02T01:05:34.658108,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,Normal Random,WIP,599059,0.1,100,Did Not Converge,1.373081,122335.57114244754
4782,50.73156856394145,119295.86712701689,2025-06-02T01:05:42.292414,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,Small Random,WIP,599059,0.001,100,Did Not Converge,1.427816,119308.88695488412
4783,95.08619989779162,11899.303546412611,2025-06-02T01:05:49.705713,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,Uniform Random,WIP,599059,1e-08,100,Did Not Converge,1.338219,11899.303546412611
4784,95.47275120870343,10963.227334696905,2025-06-02T01:05:57.816307,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,ReLU,None,Xavier (Glorot),WIP,599059,1e-08,100,Did Not Converge,1.411939,10963.227334696905
4785,50.08626685665212,119479.83550167983,2025-06-02T01:06:04.869672,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,He (Kaiming),WIP,599059,0.01,100,Did Not Converge,1.364771,120871.55550760018
4786,50.08626685665211,119483.52589660654,2025-06-02T01:06:10.902052,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,Large Random,WIP,599059,0.01,100,Did Not Converge,1.247546,120871.55550760022
4787,50.21795011148824,119364.84398077866,2025-06-02T01:06:17.377724,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,Xavier Kill ReLU,WIP,599059,0.01,100,Did Not Converge,1.351268,120552.67012588303
4788,50.08626685665212,119479.76553941633,2025-06-02T01:06:23.962459,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,LeCun,WIP,599059,0.01,100,Did Not Converge,1.334262,120871.55550760018
4789,50.08626685665211,119479.88118989632,2025-06-02T01:06:30.610754,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,Normal Random,WIP,599059,0.01,100,Did Not Converge,1.322944,120871.55550760022
4790,50.289971467375416,119320.66284098482,2025-06-02T01:06:37.230392,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,Small Random,WIP,599059,0.001,100,Did Not Converge,1.303034,120378.26254769508
4791,50.30495948193521,119306.54085384107,2025-06-02T01:06:43.237382,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,Uniform Random,WIP,599059,0.001,100,Did Not Converge,1.054559,120341.96743371096
4792,50.304959466583185,119306.5521769444,2025-06-02T01:06:49.719899,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Sigmoid,None,Xavier (Glorot),WIP,599059,0.001,100,Did Not Converge,1.36143,120341.96747088754
4793,72.33067413598468,60681.38051613434,2025-06-02T01:06:56.267407,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,He (Kaiming),WIP,599059,0.1,100,Did Not Converge,1.355885,67004.29413735255
4794,72.8070166374351,60351.834139462975,2025-06-02T01:07:02.633700,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,Large Random,WIP,599059,0.1,100,Did Not Converge,1.066272,65850.77875233139
4795,75.72055743934615,58795.32153476633,2025-06-02T01:07:08.938415,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,Xavier Kill ReLU,WIP,599059,0.01,100,Did Not Converge,1.318578,58795.32153476633
4796,72.35507635286311,59565.545501996465,2025-06-02T01:07:15.095544,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,LeCun,WIP,599059,0.1,100,Did Not Converge,1.246181,66945.20150440007
4797,73.08836661875398,60007.13041305585,2025-06-02T01:07:20.839121,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,Normal Random,WIP,599059,0.1,100,Did Not Converge,0.958365,65169.459048465906
4798,71.87306270762626,58016.2140195764,2025-06-02T01:07:26.814463,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,Small Random,WIP,599059,0.1,100,Did Not Converge,1.216818,68112.45018340276
4799,73.43030027791343,60505.11501858095,2025-06-02T01:07:32.828868,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,Uniform Random,WIP,599059,0.1,100,Did Not Converge,1.214576,64341.429352824576
4800,72.91816132848086,58751.920551531555,2025-06-02T01:07:38.546645,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Half Wit Error,Tanh,None,Xavier (Glorot),WIP,599059,0.1,100,Did Not Converge,0.984068,65581.62974569364
4801,nan,0.34451863957174,2025-06-02T01:07:45.400083,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,He (Kaiming),WIP,599059,0.01,100,Did Not Converge,1.6444,nan
4802,99.99977291704776,0.4787175226227805,2025-06-02T01:07:51.236461,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,Large Random,WIP,599059,1e-06,100,Did Not Converge,1.600061,0.5499061668504186
4803,99.99977667451815,0.5408070419944541,2025-06-02T01:07:58.570687,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,Xavier Kill ReLU,WIP,599059,0.1,100,Did Not Converge,1.673493,0.5408070419944541
4804,nan,0.2711887530642542,2025-06-02T01:08:05.867782,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,LeCun,WIP,599059,0.01,100,Did Not Converge,1.621221,nan
4805,99.9998192307683,0.4020432871199514,2025-06-02T01:08:12.908246,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,Normal Random,WIP,599059,0.001,100,Did Not Converge,1.483681,0.4377524350219254
4806,99.99978430233122,0.5223300954142978,2025-06-02T01:08:18.509062,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,Small Random,WIP,599059,1e-06,100,Did Not Converge,1.65686,0.5223354596543984
4807,99.9997910105263,0.33207328679089154,2025-06-02T01:08:25.336175,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,Uniform Random,WIP,599059,0.01,100,Did Not Converge,1.368116,0.506090832743896
4808,nan,0.42946750705156483,2025-06-02T01:08:32.467701,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,LeakyReLU,Tanh,Xavier (Glorot),WIP,599059,0.01,100,Did Not Converge,1.631765,nan
4809,99.99981932360038,0.30950817993119806,2025-06-02T01:08:38.473412,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,He (Kaiming),WIP,599059,0.001,100,Did Not Converge,1.240002,0.4375276319777823
4810,nan,0.4912975958807123,2025-06-02T01:08:42.819009,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,Large Random,WIP,599059,1e-06,100,Did Not Converge,1.196695,nan
4811,99.99974791203279,0.3610793256063325,2025-06-02T01:08:48.814218,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,Xavier Kill ReLU,WIP,599059,0.001,100,Did Not Converge,1.18606,0.6104585412235883
4812,99.99985107901487,0.2362868970648386,2025-06-02T01:08:54.446786,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,LeCun,WIP,599059,0.001,100,Did Not Converge,0.923284,0.36062842799326583
4813,99.9998043643178,0.3885549001599157,2025-06-02T01:09:00.468828,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,Normal Random,WIP,599059,0.001,100,Did Not Converge,1.183438,0.4737531683592649
4814,99.99978429617448,0.522345013400302,2025-06-02T01:09:04.811474,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,Small Random,WIP,599059,1e-06,100,Did Not Converge,0.941513,0.522350368891988
4815,nan,0.4037598110305476,2025-06-02T01:09:10.712469,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,Uniform Random,WIP,599059,0.01,100,Did Not Converge,1.165556,nan
4816,nan,0.465707884435311,2025-06-02T01:09:16.687945,Predict_Income_2_Inputs_Nonlinear,All_Defaults,"[4, 4, 1]",Regression,Hinge Loss,None,Tanh,Xavier (Glorot),WIP,599059,0.01,100,Did Not Converge,1.18284,nan
